"","reg_date","state_name","Freq","region","id","month","year"
"378","2020-04-20","CAMPECHE",0,"04","4",4,2020
"379","2020-04-21","CAMPECHE",0,"04","4",4,2020
"380","2020-04-22","CAMPECHE",0,"04","4",4,2020
"381","2020-04-23","CAMPECHE",0,"04","4",4,2020
"382","2020-04-27","CAMPECHE",0,"04","4",4,2020
"383","2020-05-02","CAMPECHE",0,"04","4",5,2020
"384","2020-05-04","CAMPECHE",0,"04","4",5,2020
"385","2020-05-05","CAMPECHE",0,"04","4",5,2020
"386","2020-05-06","CAMPECHE",0,"04","4",5,2020
"387","2020-05-07","CAMPECHE",0,"04","4",5,2020
"388","2020-05-14","CAMPECHE",0,"04","4",5,2020
"389","2020-05-26","CAMPECHE",0,"04","4",5,2020
"390","2020-05-28","CAMPECHE",0,"04","4",5,2020
"391","2020-05-30","CAMPECHE",0,"04","4",5,2020
"392","2020-06-01","CAMPECHE",0,"04","4",6,2020
"393","2020-06-03","CAMPECHE",0,"04","4",6,2020
"394","2020-06-06","CAMPECHE",0,"04","4",6,2020
"395","2020-06-07","CAMPECHE",0,"04","4",6,2020
"396","2020-06-08","CAMPECHE",0,"04","4",6,2020
"397","2020-06-09","CAMPECHE",0,"04","4",6,2020
"398","2020-06-10","CAMPECHE",0,"04","4",6,2020
"399","2020-06-11","CAMPECHE",0,"04","4",6,2020
"400","2020-06-12","CAMPECHE",0,"04","4",6,2020
"401","2019-05-23","CHIAPAS",0,"07","7",5,2019
"402","2019-05-25","CHIAPAS",0,"07","7",5,2019
"403","2019-05-26","CHIAPAS",0,"07","7",5,2019
"404","2019-06-23","CHIAPAS",0,"07","7",6,2019
"405","2019-06-25","CHIAPAS",0,"07","7",6,2019
"406","2019-07-23","CHIAPAS",0,"07","7",7,2019
"407","2019-07-25","CHIAPAS",0,"07","7",7,2019
"408","2019-07-31","CHIAPAS",0,"07","7",7,2019
"409","2019-08-02","CHIAPAS",0,"07","7",8,2019
"410","2019-08-03","CHIAPAS",0,"07","7",8,2019
"411","2019-08-06","CHIAPAS",0,"07","7",8,2019
"412","2019-08-07","CHIAPAS",0,"07","7",8,2019
"413","2019-08-09","CHIAPAS",0,"07","7",8,2019
"414","2019-08-10","CHIAPAS",0,"07","7",8,2019
"415","2019-09-03","CHIAPAS",0,"07","7",9,2019
"416","2019-09-05","CHIAPAS",0,"07","7",9,2019
"417","2019-10-08","CHIAPAS",0,"07","7",10,2019
"418","2019-10-09","CHIAPAS",0,"07","7",10,2019
"419","2019-10-10","CHIAPAS",2,"07","7",10,2019
"420","2019-10-11","CHIAPAS",0,"07","7",10,2019
"421","2019-10-12","CHIAPAS",0,"07","7",10,2019
"422","2019-10-13","CHIAPAS",0,"07","7",10,2019
"423","2019-10-15","CHIAPAS",0,"07","7",10,2019
"424","2019-10-18","CHIAPAS",0,"07","7",10,2019
"425","2019-10-25","CHIAPAS",0,"07","7",10,2019
"426","2019-11-06","CHIAPAS",0,"07","7",11,2019
"427","2019-11-07","CHIAPAS",0,"07","7",11,2019
"428","2019-11-13","CHIAPAS",0,"07","7",11,2019
"429","2019-11-16","CHIAPAS",0,"07","7",11,2019
"430","2019-11-18","CHIAPAS",0,"07","7",11,2019
"431","2019-11-30","CHIAPAS",0,"07","7",11,2019
"432","2019-12-10","CHIAPAS",0,"07","7",12,2019
"433","2019-12-31","CHIAPAS",0,"07","7",12,2019
"434","2020-01-10","CHIAPAS",0,"07","7",1,2020
"435","2020-01-22","CHIAPAS",0,"07","7",1,2020
"436","2020-01-23","CHIAPAS",0,"07","7",1,2020
"437","2020-01-30","CHIAPAS",0,"07","7",1,2020
"438","2020-02-04","CHIAPAS",0,"07","7",2,2020
"439","2020-02-05","CHIAPAS",0,"07","7",2,2020
"440","2020-02-06","CHIAPAS",0,"07","7",2,2020
"441","2020-02-07","CHIAPAS",0,"07","7",2,2020
"442","2020-02-08","CHIAPAS",0,"07","7",2,2020
"443","2020-02-09","CHIAPAS",0,"07","7",2,2020
"444","2020-02-10","CHIAPAS",0,"07","7",2,2020
"445","2020-02-11","CHIAPAS",0,"07","7",2,2020
"446","2020-02-12","CHIAPAS",0,"07","7",2,2020
"447","2020-02-13","CHIAPAS",0,"07","7",2,2020
"448","2020-02-14","CHIAPAS",0,"07","7",2,2020
"449","2020-02-15","CHIAPAS",0,"07","7",2,2020
"450","2020-02-16","CHIAPAS",0,"07","7",2,2020
"451","2020-02-17","CHIAPAS",0,"07","7",2,2020
"452","2020-02-22","CHIAPAS",0,"07","7",2,2020
"453","2020-02-23","CHIAPAS",0,"07","7",2,2020
"454","2020-02-24","CHIAPAS",0,"07","7",2,2020
"455","2020-02-26","CHIAPAS",1,"07","7",2,2020
"456","2020-02-27","CHIAPAS",0,"07","7",2,2020
"457","2020-02-28","CHIAPAS",0,"07","7",2,2020
"458","2020-02-29","CHIAPAS",0,"07","7",2,2020
"459","2020-03-01","CHIAPAS",0,"07","7",3,2020
"460","2020-03-02","CHIAPAS",1,"07","7",3,2020
"461","2020-03-03","CHIAPAS",0,"07","7",3,2020
"462","2020-03-04","CHIAPAS",0,"07","7",3,2020
"463","2020-03-05","CHIAPAS",0,"07","7",3,2020
"464","2020-03-06","CHIAPAS",0,"07","7",3,2020
"465","2020-03-10","CHIAPAS",0,"07","7",3,2020
"466","2020-03-18","CHIAPAS",0,"07","7",3,2020
"467","2020-03-24","CHIAPAS",0,"07","7",3,2020
"468","2020-04-01","CHIAPAS",0,"07","7",4,2020
"469","2020-04-09","CHIAPAS",1,"07","7",4,2020
"470","2020-04-10","CHIAPAS",0,"07","7",4,2020
"471","2020-04-11","CHIAPAS",0,"07","7",4,2020
"472","2020-04-12","CHIAPAS",0,"07","7",4,2020
"473","2020-04-13","CHIAPAS",0,"07","7",4,2020
"474","2020-04-14","CHIAPAS",0,"07","7",4,2020
"475","2020-04-15","CHIAPAS",0,"07","7",4,2020
"476","2020-04-16","CHIAPAS",0,"07","7",4,2020
"477","2020-04-18","CHIAPAS",0,"07","7",4,2020
"478","2020-04-20","CHIAPAS",0,"07","7",4,2020
"479","2020-04-21","CHIAPAS",0,"07","7",4,2020
"480","2020-04-22","CHIAPAS",0,"07","7",4,2020
"481","2020-04-23","CHIAPAS",0,"07","7",4,2020
"482","2020-04-27","CHIAPAS",0,"07","7",4,2020
"483","2020-05-02","CHIAPAS",0,"07","7",5,2020
"484","2020-05-04","CHIAPAS",0,"07","7",5,2020
"485","2020-05-05","CHIAPAS",0,"07","7",5,2020
"486","2020-05-06","CHIAPAS",0,"07","7",5,2020
"487","2020-05-07","CHIAPAS",0,"07","7",5,2020
"488","2020-05-14","CHIAPAS",0,"07","7",5,2020
"489","2020-05-26","CHIAPAS",0,"07","7",5,2020
"490","2020-05-28","CHIAPAS",0,"07","7",5,2020
"491","2020-05-30","CHIAPAS",0,"07","7",5,2020
"492","2020-06-01","CHIAPAS",0,"07","7",6,2020
"493","2020-06-03","CHIAPAS",0,"07","7",6,2020
"494","2020-06-06","CHIAPAS",0,"07","7",6,2020
"495","2020-06-07","CHIAPAS",0,"07","7",6,2020
"496","2020-06-08","CHIAPAS",0,"07","7",6,2020
"497","2020-06-09","CHIAPAS",0,"07","7",6,2020
"498","2020-06-10","CHIAPAS",0,"07","7",6,2020
"499","2020-06-11","CHIAPAS",0,"07","7",6,2020
"500","2020-06-12","CHIAPAS",0,"07","7",6,2020
"501","2019-05-23","CHIHUAHUA",2,"08","8",5,2019
"502","2019-05-25","CHIHUAHUA",0,"08","8",5,2019
"503","2019-05-26","CHIHUAHUA",0,"08","8",5,2019
"504","2019-06-23","CHIHUAHUA",0,"08","8",6,2019
"505","2019-06-25","CHIHUAHUA",0,"08","8",6,2019
"506","2019-07-23","CHIHUAHUA",0,"08","8",7,2019
"507","2019-07-25","CHIHUAHUA",0,"08","8",7,2019
"508","2019-07-31","CHIHUAHUA",0,"08","8",7,2019
"509","2019-08-02","CHIHUAHUA",0,"08","8",8,2019
"510","2019-08-03","CHIHUAHUA",0,"08","8",8,2019
"511","2019-08-06","CHIHUAHUA",0,"08","8",8,2019
"512","2019-08-07","CHIHUAHUA",0,"08","8",8,2019
"513","2019-08-09","CHIHUAHUA",0,"08","8",8,2019
"514","2019-08-10","CHIHUAHUA",0,"08","8",8,2019
"515","2019-09-03","CHIHUAHUA",0,"08","8",9,2019
"516","2019-09-05","CHIHUAHUA",0,"08","8",9,2019
"517","2019-10-08","CHIHUAHUA",0,"08","8",10,2019
"518","2019-10-09","CHIHUAHUA",0,"08","8",10,2019
"519","2019-10-10","CHIHUAHUA",0,"08","8",10,2019
"520","2019-10-11","CHIHUAHUA",0,"08","8",10,2019
"521","2019-10-12","CHIHUAHUA",0,"08","8",10,2019
"522","2019-10-13","CHIHUAHUA",0,"08","8",10,2019
"523","2019-10-15","CHIHUAHUA",0,"08","8",10,2019
"524","2019-10-18","CHIHUAHUA",0,"08","8",10,2019
"525","2019-10-25","CHIHUAHUA",0,"08","8",10,2019
"526","2019-11-06","CHIHUAHUA",0,"08","8",11,2019
"527","2019-11-07","CHIHUAHUA",0,"08","8",11,2019
"528","2019-11-13","CHIHUAHUA",0,"08","8",11,2019
"529","2019-11-16","CHIHUAHUA",0,"08","8",11,2019
"530","2019-11-18","CHIHUAHUA",0,"08","8",11,2019
"531","2019-11-30","CHIHUAHUA",0,"08","8",11,2019
"532","2019-12-10","CHIHUAHUA",0,"08","8",12,2019
"533","2019-12-31","CHIHUAHUA",0,"08","8",12,2019
"534","2020-01-10","CHIHUAHUA",0,"08","8",1,2020
"535","2020-01-22","CHIHUAHUA",0,"08","8",1,2020
"536","2020-01-23","CHIHUAHUA",0,"08","8",1,2020
"537","2020-01-30","CHIHUAHUA",0,"08","8",1,2020
"538","2020-02-04","CHIHUAHUA",0,"08","8",2,2020
"539","2020-02-05","CHIHUAHUA",0,"08","8",2,2020
"540","2020-02-06","CHIHUAHUA",0,"08","8",2,2020
"541","2020-02-07","CHIHUAHUA",0,"08","8",2,2020
"542","2020-02-08","CHIHUAHUA",2,"08","8",2,2020
"543","2020-02-09","CHIHUAHUA",0,"08","8",2,2020
"544","2020-02-10","CHIHUAHUA",0,"08","8",2,2020
"545","2020-02-11","CHIHUAHUA",0,"08","8",2,2020
"546","2020-02-12","CHIHUAHUA",1,"08","8",2,2020
"547","2020-02-13","CHIHUAHUA",0,"08","8",2,2020
"548","2020-02-14","CHIHUAHUA",0,"08","8",2,2020
"549","2020-02-15","CHIHUAHUA",0,"08","8",2,2020
"550","2020-02-16","CHIHUAHUA",0,"08","8",2,2020
"551","2020-02-17","CHIHUAHUA",0,"08","8",2,2020
"552","2020-02-22","CHIHUAHUA",0,"08","8",2,2020
"553","2020-02-23","CHIHUAHUA",0,"08","8",2,2020
"554","2020-02-24","CHIHUAHUA",0,"08","8",2,2020
"555","2020-02-26","CHIHUAHUA",0,"08","8",2,2020
"556","2020-02-27","CHIHUAHUA",1,"08","8",2,2020
"557","2020-02-28","CHIHUAHUA",0,"08","8",2,2020
"558","2020-02-29","CHIHUAHUA",0,"08","8",2,2020
"559","2020-03-01","CHIHUAHUA",0,"08","8",3,2020
"560","2020-03-02","CHIHUAHUA",0,"08","8",3,2020
"561","2020-03-03","CHIHUAHUA",0,"08","8",3,2020
"562","2020-03-04","CHIHUAHUA",0,"08","8",3,2020
"563","2020-03-05","CHIHUAHUA",0,"08","8",3,2020
"564","2020-03-06","CHIHUAHUA",0,"08","8",3,2020
"565","2020-03-10","CHIHUAHUA",0,"08","8",3,2020
"566","2020-03-18","CHIHUAHUA",0,"08","8",3,2020
"567","2020-03-24","CHIHUAHUA",0,"08","8",3,2020
"568","2020-04-01","CHIHUAHUA",0,"08","8",4,2020
"569","2020-04-09","CHIHUAHUA",0,"08","8",4,2020
"570","2020-04-10","CHIHUAHUA",0,"08","8",4,2020
"571","2020-04-11","CHIHUAHUA",0,"08","8",4,2020
"572","2020-04-12","CHIHUAHUA",0,"08","8",4,2020
"573","2020-04-13","CHIHUAHUA",0,"08","8",4,2020
"574","2020-04-14","CHIHUAHUA",0,"08","8",4,2020
"575","2020-04-15","CHIHUAHUA",0,"08","8",4,2020
"576","2020-04-16","CHIHUAHUA",0,"08","8",4,2020
"577","2020-04-18","CHIHUAHUA",0,"08","8",4,2020
"578","2020-04-20","CHIHUAHUA",0,"08","8",4,2020
"579","2020-04-21","CHIHUAHUA",0,"08","8",4,2020
"580","2020-04-22","CHIHUAHUA",0,"08","8",4,2020
"581","2020-04-23","CHIHUAHUA",0,"08","8",4,2020
"582","2020-04-27","CHIHUAHUA",0,"08","8",4,2020
"583","2020-05-02","CHIHUAHUA",0,"08","8",5,2020
"584","2020-05-04","CHIHUAHUA",0,"08","8",5,2020
"585","2020-05-05","CHIHUAHUA",0,"08","8",5,2020
"586","2020-05-06","CHIHUAHUA",0,"08","8",5,2020
"587","2020-05-07","CHIHUAHUA",0,"08","8",5,2020
"588","2020-05-14","CHIHUAHUA",0,"08","8",5,2020
"589","2020-05-26","CHIHUAHUA",0,"08","8",5,2020
"590","2020-05-28","CHIHUAHUA",0,"08","8",5,2020
"591","2020-05-30","CHIHUAHUA",0,"08","8",5,2020
"592","2020-06-01","CHIHUAHUA",0,"08","8",6,2020
"593","2020-06-03","CHIHUAHUA",0,"08","8",6,2020
"594","2020-06-06","CHIHUAHUA",0,"08","8",6,2020
"595","2020-06-07","CHIHUAHUA",0,"08","8",6,2020
"596","2020-06-08","CHIHUAHUA",0,"08","8",6,2020
"597","2020-06-09","CHIHUAHUA",0,"08","8",6,2020
"598","2020-06-10","CHIHUAHUA",1,"08","8",6,2020
"599","2020-06-11","CHIHUAHUA",0,"08","8",6,2020
"600","2020-06-12","CHIHUAHUA",0,"08","8",6,2020
"601","2019-05-23","COAHUILA",0,"05","5",5,2019
"602","2019-05-25","COAHUILA",0,"05","5",5,2019
"603","2019-05-26","COAHUILA",0,"05","5",5,2019
"604","2019-06-23","COAHUILA",0,"05","5",6,2019
"605","2019-06-25","COAHUILA",0,"05","5",6,2019
"606","2019-07-23","COAHUILA",0,"05","5",7,2019
"607","2019-07-25","COAHUILA",0,"05","5",7,2019
"608","2019-07-31","COAHUILA",0,"05","5",7,2019
"609","2019-08-02","COAHUILA",0,"05","5",8,2019
"610","2019-08-03","COAHUILA",0,"05","5",8,2019
"611","2019-08-06","COAHUILA",0,"05","5",8,2019
"612","2019-08-07","COAHUILA",0,"05","5",8,2019
"613","2019-08-09","COAHUILA",0,"05","5",8,2019
"614","2019-08-10","COAHUILA",0,"05","5",8,2019
"615","2019-09-03","COAHUILA",0,"05","5",9,2019
"616","2019-09-05","COAHUILA",0,"05","5",9,2019
"617","2019-10-08","COAHUILA",0,"05","5",10,2019
"618","2019-10-09","COAHUILA",0,"05","5",10,2019
"619","2019-10-10","COAHUILA",1,"05","5",10,2019
"620","2019-10-11","COAHUILA",0,"05","5",10,2019
"621","2019-10-12","COAHUILA",0,"05","5",10,2019
"622","2019-10-13","COAHUILA",0,"05","5",10,2019
"623","2019-10-15","COAHUILA",0,"05","5",10,2019
"624","2019-10-18","COAHUILA",0,"05","5",10,2019
"625","2019-10-25","COAHUILA",0,"05","5",10,2019
"626","2019-11-06","COAHUILA",0,"05","5",11,2019
"627","2019-11-07","COAHUILA",0,"05","5",11,2019
"628","2019-11-13","COAHUILA",0,"05","5",11,2019
"629","2019-11-16","COAHUILA",1,"05","5",11,2019
"630","2019-11-18","COAHUILA",0,"05","5",11,2019
"631","2019-11-30","COAHUILA",0,"05","5",11,2019
"632","2019-12-10","COAHUILA",1,"05","5",12,2019
"633","2019-12-31","COAHUILA",0,"05","5",12,2019
"634","2020-01-10","COAHUILA",0,"05","5",1,2020
"635","2020-01-22","COAHUILA",0,"05","5",1,2020
"636","2020-01-23","COAHUILA",0,"05","5",1,2020
"637","2020-01-30","COAHUILA",0,"05","5",1,2020
"638","2020-02-04","COAHUILA",0,"05","5",2,2020
"639","2020-02-05","COAHUILA",0,"05","5",2,2020
"640","2020-02-06","COAHUILA",0,"05","5",2,2020
"641","2020-02-07","COAHUILA",0,"05","5",2,2020
"642","2020-02-08","COAHUILA",0,"05","5",2,2020
"643","2020-02-09","COAHUILA",1,"05","5",2,2020
"644","2020-02-10","COAHUILA",0,"05","5",2,2020
"645","2020-02-11","COAHUILA",0,"05","5",2,2020
"646","2020-02-12","COAHUILA",0,"05","5",2,2020
"647","2020-02-13","COAHUILA",0,"05","5",2,2020
"648","2020-02-14","COAHUILA",0,"05","5",2,2020
"649","2020-02-15","COAHUILA",0,"05","5",2,2020
"650","2020-02-16","COAHUILA",0,"05","5",2,2020
"651","2020-02-17","COAHUILA",0,"05","5",2,2020
"652","2020-02-22","COAHUILA",0,"05","5",2,2020
"653","2020-02-23","COAHUILA",0,"05","5",2,2020
"654","2020-02-24","COAHUILA",0,"05","5",2,2020
"655","2020-02-26","COAHUILA",2,"05","5",2,2020
"656","2020-02-27","COAHUILA",2,"05","5",2,2020
"657","2020-02-28","COAHUILA",1,"05","5",2,2020
"658","2020-02-29","COAHUILA",0,"05","5",2,2020
"659","2020-03-01","COAHUILA",0,"05","5",3,2020
"660","2020-03-02","COAHUILA",0,"05","5",3,2020
"661","2020-03-03","COAHUILA",0,"05","5",3,2020
"662","2020-03-04","COAHUILA",0,"05","5",3,2020
"663","2020-03-05","COAHUILA",0,"05","5",3,2020
"664","2020-03-06","COAHUILA",0,"05","5",3,2020
"665","2020-03-10","COAHUILA",0,"05","5",3,2020
"666","2020-03-18","COAHUILA",0,"05","5",3,2020
"667","2020-03-24","COAHUILA",0,"05","5",3,2020
"668","2020-04-01","COAHUILA",0,"05","5",4,2020
"669","2020-04-09","COAHUILA",0,"05","5",4,2020
"670","2020-04-10","COAHUILA",0,"05","5",4,2020
"671","2020-04-11","COAHUILA",0,"05","5",4,2020
"672","2020-04-12","COAHUILA",0,"05","5",4,2020
"673","2020-04-13","COAHUILA",0,"05","5",4,2020
"674","2020-04-14","COAHUILA",0,"05","5",4,2020
"675","2020-04-15","COAHUILA",0,"05","5",4,2020
"676","2020-04-16","COAHUILA",0,"05","5",4,2020
"677","2020-04-18","COAHUILA",0,"05","5",4,2020
"678","2020-04-20","COAHUILA",0,"05","5",4,2020
"679","2020-04-21","COAHUILA",0,"05","5",4,2020
"680","2020-04-22","COAHUILA",0,"05","5",4,2020
"681","2020-04-23","COAHUILA",0,"05","5",4,2020
"682","2020-04-27","COAHUILA",0,"05","5",4,2020
"683","2020-05-02","COAHUILA",0,"05","5",5,2020
"684","2020-05-04","COAHUILA",0,"05","5",5,2020
"685","2020-05-05","COAHUILA",0,"05","5",5,2020
"686","2020-05-06","COAHUILA",0,"05","5",5,2020
"687","2020-05-07","COAHUILA",0,"05","5",5,2020
"688","2020-05-14","COAHUILA",0,"05","5",5,2020
"689","2020-05-26","COAHUILA",0,"05","5",5,2020
"690","2020-05-28","COAHUILA",0,"05","5",5,2020
"691","2020-05-30","COAHUILA",0,"05","5",5,2020
"692","2020-06-01","COAHUILA",0,"05","5",6,2020
"693","2020-06-03","COAHUILA",0,"05","5",6,2020
"694","2020-06-06","COAHUILA",0,"05","5",6,2020
"695","2020-06-07","COAHUILA",0,"05","5",6,2020
"696","2020-06-08","COAHUILA",0,"05","5",6,2020
"697","2020-06-09","COAHUILA",0,"05","5",6,2020
"698","2020-06-10","COAHUILA",0,"05","5",6,2020
"699","2020-06-11","COAHUILA",0,"05","5",6,2020
"700","2020-06-12","COAHUILA",0,"05","5",6,2020
"701","2019-05-23","COLIMA",0,"06","6",5,2019
"702","2019-05-25","COLIMA",0,"06","6",5,2019
"703","2019-05-26","COLIMA",0,"06","6",5,2019
"704","2019-06-23","COLIMA",0,"06","6",6,2019
"705","2019-06-25","COLIMA",0,"06","6",6,2019
"706","2019-07-23","COLIMA",0,"06","6",7,2019
"707","2019-07-25","COLIMA",0,"06","6",7,2019
"708","2019-07-31","COLIMA",0,"06","6",7,2019
"709","2019-08-02","COLIMA",0,"06","6",8,2019
"710","2019-08-03","COLIMA",0,"06","6",8,2019
"711","2019-08-06","COLIMA",0,"06","6",8,2019
"712","2019-08-07","COLIMA",0,"06","6",8,2019
"713","2019-08-09","COLIMA",0,"06","6",8,2019
"714","2019-08-10","COLIMA",0,"06","6",8,2019
"715","2019-09-03","COLIMA",0,"06","6",9,2019
"716","2019-09-05","COLIMA",0,"06","6",9,2019
"717","2019-10-08","COLIMA",0,"06","6",10,2019
"718","2019-10-09","COLIMA",0,"06","6",10,2019
"719","2019-10-10","COLIMA",0,"06","6",10,2019
"720","2019-10-11","COLIMA",0,"06","6",10,2019
"721","2019-10-12","COLIMA",0,"06","6",10,2019
"722","2019-10-13","COLIMA",0,"06","6",10,2019
"723","2019-10-15","COLIMA",0,"06","6",10,2019
"724","2019-10-18","COLIMA",0,"06","6",10,2019
"725","2019-10-25","COLIMA",0,"06","6",10,2019
"726","2019-11-06","COLIMA",0,"06","6",11,2019
"727","2019-11-07","COLIMA",0,"06","6",11,2019
"728","2019-11-13","COLIMA",0,"06","6",11,2019
"729","2019-11-16","COLIMA",0,"06","6",11,2019
"730","2019-11-18","COLIMA",1,"06","6",11,2019
"731","2019-11-30","COLIMA",0,"06","6",11,2019
"732","2019-12-10","COLIMA",0,"06","6",12,2019
"733","2019-12-31","COLIMA",1,"06","6",12,2019
"734","2020-01-10","COLIMA",1,"06","6",1,2020
"735","2020-01-22","COLIMA",0,"06","6",1,2020
"736","2020-01-23","COLIMA",0,"06","6",1,2020
"737","2020-01-30","COLIMA",0,"06","6",1,2020
"738","2020-02-04","COLIMA",0,"06","6",2,2020
"739","2020-02-05","COLIMA",0,"06","6",2,2020
"740","2020-02-06","COLIMA",2,"06","6",2,2020
"741","2020-02-07","COLIMA",0,"06","6",2,2020
"742","2020-02-08","COLIMA",0,"06","6",2,2020
"743","2020-02-09","COLIMA",0,"06","6",2,2020
"744","2020-02-10","COLIMA",0,"06","6",2,2020
"745","2020-02-11","COLIMA",0,"06","6",2,2020
"746","2020-02-12","COLIMA",0,"06","6",2,2020
"747","2020-02-13","COLIMA",0,"06","6",2,2020
"748","2020-02-14","COLIMA",0,"06","6",2,2020
"749","2020-02-15","COLIMA",0,"06","6",2,2020
"750","2020-02-16","COLIMA",0,"06","6",2,2020
"751","2020-02-17","COLIMA",0,"06","6",2,2020
"752","2020-02-22","COLIMA",0,"06","6",2,2020
"753","2020-02-23","COLIMA",0,"06","6",2,2020
"754","2020-02-24","COLIMA",0,"06","6",2,2020
"755","2020-02-26","COLIMA",0,"06","6",2,2020
"756","2020-02-27","COLIMA",0,"06","6",2,2020
"757","2020-02-28","COLIMA",0,"06","6",2,2020
"758","2020-02-29","COLIMA",1,"06","6",2,2020
"759","2020-03-01","COLIMA",0,"06","6",3,2020
"760","2020-03-02","COLIMA",0,"06","6",3,2020
"761","2020-03-03","COLIMA",0,"06","6",3,2020
"762","2020-03-04","COLIMA",0,"06","6",3,2020
"763","2020-03-05","COLIMA",0,"06","6",3,2020
"764","2020-03-06","COLIMA",0,"06","6",3,2020
"765","2020-03-10","COLIMA",0,"06","6",3,2020
"766","2020-03-18","COLIMA",0,"06","6",3,2020
"767","2020-03-24","COLIMA",0,"06","6",3,2020
"768","2020-04-01","COLIMA",0,"06","6",4,2020
"769","2020-04-09","COLIMA",0,"06","6",4,2020
"770","2020-04-10","COLIMA",0,"06","6",4,2020
"771","2020-04-11","COLIMA",0,"06","6",4,2020
"772","2020-04-12","COLIMA",0,"06","6",4,2020
"773","2020-04-13","COLIMA",0,"06","6",4,2020
"774","2020-04-14","COLIMA",0,"06","6",4,2020
"775","2020-04-15","COLIMA",0,"06","6",4,2020
"776","2020-04-16","COLIMA",0,"06","6",4,2020
"777","2020-04-18","COLIMA",0,"06","6",4,2020
"778","2020-04-20","COLIMA",0,"06","6",4,2020
"779","2020-04-21","COLIMA",0,"06","6",4,2020
"780","2020-04-22","COLIMA",0,"06","6",4,2020
"781","2020-04-23","COLIMA",0,"06","6",4,2020
"782","2020-04-27","COLIMA",0,"06","6",4,2020
"783","2020-05-02","COLIMA",0,"06","6",5,2020
"784","2020-05-04","COLIMA",0,"06","6",5,2020
"785","2020-05-05","COLIMA",0,"06","6",5,2020
"786","2020-05-06","COLIMA",0,"06","6",5,2020
"787","2020-05-07","COLIMA",0,"06","6",5,2020
"788","2020-05-14","COLIMA",0,"06","6",5,2020
"789","2020-05-26","COLIMA",1,"06","6",5,2020
"790","2020-05-28","COLIMA",2,"06","6",5,2020
"791","2020-05-30","COLIMA",0,"06","6",5,2020
"792","2020-06-01","COLIMA",0,"06","6",6,2020
"793","2020-06-03","COLIMA",0,"06","6",6,2020
"794","2020-06-06","COLIMA",0,"06","6",6,2020
"795","2020-06-07","COLIMA",0,"06","6",6,2020
"796","2020-06-08","COLIMA",0,"06","6",6,2020
"797","2020-06-09","COLIMA",0,"06","6",6,2020
"798","2020-06-10","COLIMA",0,"06","6",6,2020
"799","2020-06-11","COLIMA",0,"06","6",6,2020
"800","2020-06-12","COLIMA",0,"06","6",6,2020
"801","2019-05-23","DISTRITO FEDERAL",10,"09","9",5,2019
"802","2019-05-25","DISTRITO FEDERAL",0,"09","9",5,2019
"803","2019-05-26","DISTRITO FEDERAL",3,"09","9",5,2019
"804","2019-06-23","DISTRITO FEDERAL",0,"09","9",6,2019
"805","2019-06-25","DISTRITO FEDERAL",0,"09","9",6,2019
"806","2019-07-23","DISTRITO FEDERAL",1,"09","9",7,2019
"807","2019-07-25","DISTRITO FEDERAL",4,"09","9",7,2019
"808","2019-07-31","DISTRITO FEDERAL",1,"09","9",7,2019
"809","2019-08-02","DISTRITO FEDERAL",0,"09","9",8,2019
"810","2019-08-03","DISTRITO FEDERAL",1,"09","9",8,2019
"811","2019-08-06","DISTRITO FEDERAL",1,"09","9",8,2019
"812","2019-08-07","DISTRITO FEDERAL",0,"09","9",8,2019
"813","2019-08-09","DISTRITO FEDERAL",0,"09","9",8,2019
"814","2019-08-10","DISTRITO FEDERAL",2,"09","9",8,2019
"815","2019-09-03","DISTRITO FEDERAL",0,"09","9",9,2019
"816","2019-09-05","DISTRITO FEDERAL",0,"09","9",9,2019
"817","2019-10-08","DISTRITO FEDERAL",0,"09","9",10,2019
"818","2019-10-09","DISTRITO FEDERAL",1,"09","9",10,2019
"819","2019-10-10","DISTRITO FEDERAL",2,"09","9",10,2019
"820","2019-10-11","DISTRITO FEDERAL",0,"09","9",10,2019
"821","2019-10-12","DISTRITO FEDERAL",0,"09","9",10,2019
"822","2019-10-13","DISTRITO FEDERAL",0,"09","9",10,2019
"823","2019-10-15","DISTRITO FEDERAL",1,"09","9",10,2019
"824","2019-10-18","DISTRITO FEDERAL",1,"09","9",10,2019
"825","2019-10-25","DISTRITO FEDERAL",1,"09","9",10,2019
"826","2019-11-06","DISTRITO FEDERAL",0,"09","9",11,2019
"827","2019-11-07","DISTRITO FEDERAL",0,"09","9",11,2019
"828","2019-11-13","DISTRITO FEDERAL",1,"09","9",11,2019
"829","2019-11-16","DISTRITO FEDERAL",0,"09","9",11,2019
"830","2019-11-18","DISTRITO FEDERAL",0,"09","9",11,2019
"831","2019-11-30","DISTRITO FEDERAL",0,"09","9",11,2019
"832","2019-12-10","DISTRITO FEDERAL",0,"09","9",12,2019
"833","2019-12-31","DISTRITO FEDERAL",0,"09","9",12,2019
"834","2020-01-10","DISTRITO FEDERAL",0,"09","9",1,2020
"835","2020-01-22","DISTRITO FEDERAL",2,"09","9",1,2020
"836","2020-01-23","DISTRITO FEDERAL",2,"09","9",1,2020
"837","2020-01-30","DISTRITO FEDERAL",0,"09","9",1,2020
"838","2020-02-04","DISTRITO FEDERAL",0,"09","9",2,2020
"839","2020-02-05","DISTRITO FEDERAL",13,"09","9",2,2020
